(business1)
%/NN	TF: 8
believed/VBD	TF: 1
bill/NNP	TF: 1
break/VBP	TF: 2
breathe/VB	TF: 1
cabinet/NN	TF: 1
campaign/NN	TF: 1
caused/VBN	TF: 1
cent/NN	TF: 2
christmas/NNP	TF: 1
cigarette/NN	TF: 1
claimed/VBD	TF: 1
claims/NNS	TF: 1
clock/NN	TF: 1
come/VBN	TF: 2
coming/VBG	TF: 1
committee/NN	TF: 1
comply/VB	TF: 1
concerns/NNS	TF: 1
conservative/NNP	TF: 1
considered/VBD	TF: 1
considered/VBN	TF: 1
consulted/VBN	TF: 1
continue/VB	TF: 1
contribution/NN	TF: 1
countries/NNS	TF: 1
country/NN	TF: 1
criminals/NNS	TF: 2
cut/VB	TF: 1
date/NN	TF: 1
david/NNP	TF: 1
death/NN	TF: 1
deaths/NNS	TF: 1
declared/VBD	TF: 1
declining/VBG	TF: 1
details/NNS	TF: 1
devolved/VBD	TF: 1
disquiet/NN	TF: 1
drinking/NN	TF: 1
drugs/NNS	TF: 1
eleanor/NNP	TF: 1
employers/NNS	TF: 2
enclosed/VBN	TF: 1
enforce/VB	TF: 1
enforced/VBN	TF: 1
enjoy/VB	TF: 1
environment/NN	TF: 1
europe/NNP	TF: 2
evidence/NN	TF: 2
examined/VBN	TF: 1
executive/NNP	TF: 1
exempted/VBN	TF: 1
exercise/NN	TF: 1
face/VB	TF: 3
fail/VBP	TF: 1
fall/NN	TF: 1
falling/VBG	TF: 1
fine/NN	TF: 1
fines/NNS	TF: 2
first/NNP	TF: 1
fixed/VBN	TF: 1
following/VBG	TF: 2
force/NN	TF: 1
give/VB	TF: 2
go/VB	TF: 1
government/NN	TF: 1
green/NNP	TF: 1
habit/NN	TF: 1
habits/NNS	TF: 1
had/VBD	TF: 3
has/VBZ	TF: 3
have/VBP	TF: 1
having/VBG	TF: 1
health/NN	TF: 7
health/NNP	TF: 2
held/VBN	TF: 1
helped/VBN	TF: 1
hold/VBP	TF: 1
holyrood/NNP	TF: 1
image/NN	TF: 1
improve/VB	TF: 1
improvements/NNS	TF: 1
individuals/NNS	TF: 2
inmates/NNS	TF: 1
insisted/VBN	TF: 1
introduce/VB	TF: 1
introduced/VBN	TF: 2
ireland/NNP	TF: 3
is/VBZ	TF: 3
issuing/VBG	TF: 1
jack/NNP	TF: 1
jobs/NNS	TF: 1
join/VB	TF: 1
know/VB	TF: 1
lack/NN	TF: 1
law/NN	TF: 4
leader/NN	TF: 2
legislation/NN	TF: 2
levied/VBN	TF: 1
licence/NN	TF: 1
licences/NNS	TF: 1
licensees/NNS	TF: 1
licensees/VBZ	TF: 1
licensing/NN	TF: 1
lingering/VBG	TF: 1
liquor/NN	TF: 1
lives/NNS	TF: 1
losing/VBG	TF: 1
lost/VBN	TF: 1
main/NNP	TF: 1
majority/NN	TF: 1
make/VB	TF: 1
make/VBP	TF: 1
makes/VBZ	TF: 1
man/NN	TF: 1
marketing/NN	TF: 1
maximum/NN	TF: 1
mcconnell/NNP	TF: 5
mcletchie/NNP	TF: 2
meeting/NN	TF: 1
minister/NN	TF: 1
minister/NNP	TF: 1
miscellaneous/NNP	TF: 1
morning/NN	TF: 1
move/NN	TF: 1
mr/NNP	TF: 5
msps/NNP	TF: 1
national/NNP	TF: 1
new/NNP	TF: 3
nicola/NNP	TF: 1
non-compliance/NN	TF: 1
notices/NNS	TF: 1
officers/NNS	TF: 1
opposition/NN	TF: 1
options/NNS	TF: 1
outweighed/VBD	TF: 1
over-eating/NN	TF: 1
parliament/NN	TF: 2
parliament/NNP	TF: 1
parliament/VB	TF: 1
part/NN	TF: 1
parties/NNS	TF: 1
party/NNP	TF: 3
penalty/NN	TF: 1
people/NNS	TF: 3
persuaded/VBN	TF: 1
places/NNS	TF: 4
plan/NN	TF: 1
point/NN	TF: 1
points/NNS	TF: 1
prisons/NNS	TF: 1
provisions/NNP	TF: 1
public/NN	TF: 1
questioned/VBD	TF: 1
quicker/NN	TF: 1
range/NN	TF: 1
rates/NNS	TF: 2
recognise/VB	TF: 1
reduce/VB	TF: 1
refuse/VBP	TF: 1
removed/VBN	TF: 1
reservations/NNS	TF: 1
restaurants/NNS	TF: 1
revenues/NNS	TF: 1
rise/NN	TF: 1
said/VBD	TF: 7
sales/NNS	TF: 2
sanction/NN	TF: 1
save/VB	TF: 1
scotland/NNP	TF: 6
scots/NNP	TF: 1
scott/NNP	TF: 1
scottish/NNP	TF: 4
service/NNP	TF: 1
set/VBD	TF: 1
smoke/NN	TF: 3
smoke/VB	TF: 1
smokers/NNS	TF: 4
smoking/NN	TF: 3
smoking/VBG	TF: 6
spokeswoman/NN	TF: 1
spring/NN	TF: 1
statement/NN	TF: 1
stories/NNS	TF: 1
sturgeon/NNP	TF: 1
success/NN	TF: 1
support/NN	TF: 1
system/NN	TF: 1
tax/NN	TF: 1
thing/NN	TF: 1
ticked/VBD	TF: 1
time/NN	TF: 2
tobacco/NN	TF: 1
told/VBD	TF: 2
toll/NN	TF: 1
tourists/NNS	TF: 1
trade/NN	TF: 2
volume/NN	TF: 1
want/VBP	TF: 1
wanted/VBD	TF: 1
was/VBD	TF: 3
wednesday/NNP	TF: 2
welcomed/VBD	TF: 1
were/VBD	TF: 2
won/VBD	TF: 1
york/NNP	TF: 3
£1,000/NN	TF: 1
£2,500/NNP	TF: 1
£2,500/VB	TF: 1


(politics51)
'template/NN	TF: 1
abuse/NN	TF: 1
accepting/VBG	TF: 1
access/NN	TF: 4
account/NN	TF: 1
administered/VBN	TF: 1
advantage/NN	TF: 1
affairs/NNPS	TF: 1
alan/NNP	TF: 1
allowed/VBD	TF: 1
animosity/NN	TF: 1
are/VBP	TF: 6
arrangement/NN	TF: 1
avoid/VBP	TF: 1
be/VB	TF: 7
become/VB	TF: 1
been/VBN	TF: 1
being/VBG	TF: 1
beith/NNP	TF: 1
believe/VB	TF: 1
bias/NN	TF: 1
broken/VBN	TF: 1
campaign/NN	TF: 1
cases/NNS	TF: 3
chairman/NN	TF: 1
change/VB	TF: 1
changed/VBN	TF: 1
child/NN	TF: 4
children/NNS	TF: 6
claim/NN	TF: 1
committee/NNP	TF: 2
constitutional/NNP	TF: 1
contact/NN	TF: 1
contact/VB	TF: 2
cope/VB	TF: 1
country/NN	TF: 1
court/NN	TF: 3
courts/NNS	TF: 4
criticise/NN	TF: 1
custody/NN	TF: 1
dealt/VBN	TF: 2
default/NN	TF: 1
delay/NN	TF: 1
delays/NNS	TF: 3
disadvantaged/VBN	TF: 2
divorced/NNP	TF: 1
enforce/VB	TF: 1
enforced/VBN	TF: 1
established/VBN	TF: 1
exploit/VB	TF: 1
families/NNS	TF: 1
family/NN	TF: 2
find/VBP	TF: 1
flexibility/NN	TF: 1
gaining/VBG	TF: 1
given/VBN	TF: 1
grounds/NNS	TF: 1
groups/NNS	TF: 1
had/VBD	TF: 1
has/VBZ	TF: 1
have/VBP	TF: 2
hearings/NNS	TF: 1
help/VB	TF: 1
importance/NN	TF: 1
imposed/VBN	TF: 1
improve/VB	TF: 1
inability/NN	TF: 1
inquiry/NN	TF: 1
interests/NNS	TF: 1
is/VBZ	TF: 4
issues/NNS	TF: 2
law/NN	TF: 1
lives/NNS	TF: 1
made/VBN	TF: 1
maintaining/VBG	TF: 1
mediation/NN	TF: 2
moment/NN	TF: 1
mps/NNP	TF: 4
need/NN	TF: 1
needs/NNS	TF: 1
negotiation/NN	TF: 2
orders/NNS	TF: 2
paramount/NN	TF: 1
parent/NN	TF: 1
parents/NNS	TF: 6
parties/NNS	TF: 1
partners/NNS	TF: 1
position/NN	TF: 1
present/NN	TF: 1
presumption/NN	TF: 2
quo/NN	TF: 1
reassert/VB	TF: 1
reduce/VB	TF: 1
rejected/VBD	TF: 1
relationship/NN	TF: 1
relegate/VB	TF: 1
require/VB	TF: 1
residency/NN	TF: 1
resolved/VBN	TF: 1
resort/NN	TF: 2
rights/NNS	TF: 2
safety/NN	TF: 1
said/VBD	TF: 9
seeking/VBG	TF: 1
select/NNP	TF: 1
situation/NN	TF: 1
stop/VB	TF: 1
sustaining/VBG	TF: 1
system/NN	TF: 5
take/VB	TF: 1
used/VBN	TF: 3
violence/NN	TF: 1
welfare/NN	TF: 1


(politics52)
%/NN	TF: 1
abdul/NNP	TF: 1
academic/NN	TF: 1
access/NN	TF: 1
admitted/VBD	TF: 1
adviser/NN	TF: 1
america/NNP	TF: 1
amitai/NNP	TF: 1
are/VBP	TF: 3
argues/VBZ	TF: 1
arms/NNS	TF: 2
attack/NN	TF: 1
attack/VBP	TF: 1
attacks/NNS	TF: 2
attempts/NNP	TF: 1
authority/NN	TF: 1
authority/NNP	TF: 1
axis/NNP	TF: 1
backed/VBN	TF: 1
be/VB	TF: 5
bin/NNP	TF: 1
blairite/NNP	TF: 1
blended/VBN	TF: 1
bombs/NNS	TF: 1
carter/NNP	TF: 1
catch/VB	TF: 1
centre/NNP	TF: 1
compelling/VBG	TF: 1
concern/NN	TF: 1
continues/VBZ	TF: 1
control/VB	TF: 1
converted/VBN	TF: 1
countries/NNS	TF: 1
creating/VBG	TF: 1
criticises/VBZ	TF: 1
curb/VB	TF: 1
danger/NN	TF: 1
defend/VB	TF: 1
demands/VBZ	TF: 1
destroy/VB	TF: 1
destruction/NN	TF: 1
development/NN	TF: 1
done/VBN	TF: 1
emphasis/NN	TF: 1
encouraging/NN	TF: 1
ensure/VB	TF: 1
established/VBN	TF: 1
estimated/VBN	TF: 1
etzioni/NNP	TF: 4
evil/NNP	TF: 1
faced/VBN	TF: 1
failing/NN	TF: 1
failing/VBG	TF: 3
focus/VB	TF: 1
foreign/NNP	TF: 1
global/NNP	TF: 1
go/NN	TF: 1
guru/NN	TF: 1
hardening/VBG	TF: 1
has/VBZ	TF: 1
havens/NNS	TF: 1
help/NN	TF: 1
house/NNP	TF: 1
hunting/VBG	TF: 1
ideas/NNS	TF: 1
including/VBG	TF: 1
influence/NN	TF: 1
influenced/VBD	TF: 1
intelligence/NN	TF: 1
iran/NNP	TF: 1
is/VBZ	TF: 6
jay-walkers/NNS	TF: 1
khan/NNP	TF: 1
killer/NN	TF: 1
korea/NNP	TF: 1
labour/NNP	TF: 1
laden/NNP	TF: 1
leaking/VBG	TF: 1
letting/VBG	TF: 1
links/NNS	TF: 1
make/VB	TF: 1
making/VBG	TF: 1
mass/NN	TF: 1
material/NN	TF: 3
materials/NNS	TF: 2
means/NNS	TF: 1
means/VBZ	TF: 1
measure/NN	TF: 1
misplaced/VBN	TF: 1
nations/NNP	TF: 1
nations/NNS	TF: 1
need/NN	TF: 1
new/NNP	TF: 1
north/NNP	TF: 1
osama/NNP	TF: 1
overhaul/NN	TF: 1
overlooking/VBG	TF: 1
pakistan/NNP	TF: 2
pakistani/NNP	TF: 1
persuade/VB	TF: 1
policy/NNP	TF: 1
politics/NNS	TF: 1
pre-emption/NN	TF: 1
president/NNP	TF: 1
pressuring/VBG	TF: 1
prevent/VB	TF: 1
priority/NN	TF: 1
problem/NN	TF: 1
prof/NNP	TF: 2
professor/NNP	TF: 1
promised/VBD	TF: 1
properly/VB	TF: 1
qadeer/NNP	TF: 1
realise/VB	TF: 1
recognise/VB	TF: 1
report/NN	TF: 2
reports/NNS	TF: 1
return/NN	TF: 1
risk/NN	TF: 1
rogue/NN	TF: 2
rules/NNS	TF: 1
russia/NNP	TF: 2
safe/VB	TF: 1
safety/NNP	TF: 1
says/VBZ	TF: 5
scientists/NNS	TF: 1
secrets/NNS	TF: 1
security/NN	TF: 1
september/NNP	TF: 1
source/NN	TF: 1
state/NN	TF: 1
states/NNS	TF: 6
stop/VB	TF: 1
stores/NNS	TF: 1
strike/NN	TF: 1
strike/VB	TF: 1
strikes/NNS	TF: 1
suggesting/VBG	TF: 1
suggests/VBZ	TF: 1
switch/VB	TF: 1
tackle/VB	TF: 1
taking/VBG	TF: 2
tank/NN	TF: 1
targets/NNS	TF: 1
technology/NN	TF: 1
terror/NN	TF: 2
terrorism/NN	TF: 1
terrorists/NNS	TF: 3
think/VBP	TF: 1
thinking/NN	TF: 1
third/NNP	TF: 1
uk/NNP	TF: 1
united/NNP	TF: 1
upgrading/VBG	TF: 1
uranium/NN	TF: 2
us/NNP	TF: 3
used/VBD	TF: 1
using/VBG	TF: 2
wake/NN	TF: 1
war/NN	TF: 1
was/VBD	TF: 2
way/NNP	TF: 1
weapons/NNS	TF: 1
white/NNP	TF: 1
work/VB	TF: 1
world/NN	TF: 1
worried/VBN	TF: 1


(politics53)
1980s/NNS	TF: 1
action/NN	TF: 1
agent/NN	TF: 2
allies/NNS	TF: 1
appeal/VB	TF: 1
approach/NN	TF: 1
arranged/VBD	TF: 1
arriving/VBG	TF: 1
artic/NNP	TF: 1
authorities/NNS	TF: 4
backed/VBN	TF: 1
batches/NNS	TF: 1
bbc/NNP	TF: 2
be/VB	TF: 1
became/VBD	TF: 2
bedsits/NNS	TF: 1
been/VBN	TF: 9
began/VBD	TF: 1
being/VBG	TF: 1
believe/VBP	TF: 1
betrayed/VBN	TF: 2
broken/VB	TF: 1
buy/VB	TF: 1
came/VBD	TF: 1
camp/NN	TF: 1
case/NN	TF: 3
chance/NN	TF: 1
circle/NN	TF: 1
citizen/NN	TF: 2
claims/NNS	TF: 1
code-breaking/NN	TF: 1
cold/NN	TF: 1
come/VB	TF: 1
commenting/VBG	TF: 1
confirmed/VBN	TF: 1
contact/NN	TF: 1
country/NN	TF: 1
course/NN	TF: 1
cow/NN	TF: 1
david/NNP	TF: 1
decoded/VBD	TF: 1
defected/VBD	TF: 1
defector/NN	TF: 1
demand/VB	TF: 1
denied/VBN	TF: 2
deteriorating/VBG	TF: 1
determination/NN	TF: 1
directorate/NN	TF: 1
disenchanted/VBN	TF: 1
do/VBP	TF: 1
downing/NNP	TF: 1
english/NNP	TF: 1
entering/VBG	TF: 1
ex-spy/NN	TF: 1
expert/NN	TF: 1
feels/VBZ	TF: 2
friend/NN	TF: 1
fuelled/VBN	TF: 1
fulfilled/VBN	TF: 1
give/VB	TF: 1
given/VBN	TF: 3
gordievsky/NNP	TF: 1
government/NN	TF: 4
had/VBD	TF: 4
hang/VB	TF: 1
has/VBZ	TF: 7
have/VBP	TF: 3
headquarters/NN	TF: 1
health/NN	TF: 1
historian/NN	TF: 1
home/NN	TF: 1
house/NN	TF: 1
hunger/NN	TF: 3
hunger/NNP	TF: 1
information/NN	TF: 2
intelligence/NN	TF: 4
intercepted/VBN	TF: 1
is/VBZ	TF: 4
joined/VBD	TF: 1
kahn/NNP	TF: 2
kgb/NNP	TF: 3
kingdom/NNP	TF: 1
labour/NN	TF: 1
latvia/NNP	TF: 1
leading/VBG	TF: 1
left/VBD	TF: 1
life/NN	TF: 1
live/VB	TF: 2
living/NN	TF: 1
london/NNP	TF: 1
m16/NNP	TF: 1
made/VBD	TF: 2
made/VBN	TF: 1
makarov/NNP	TF: 6
meeting/NN	TF: 1
mi6/NNP	TF: 3
money/NN	TF: 1
moscow/NNP	TF: 1
mr/NNP	TF: 5
newsnight/NNP	TF: 1
officer/NN	TF: 2
oleg/NNP	TF: 1
passing/VBG	TF: 1
passport/NN	TF: 1
pension/NN	TF: 2
pensions/NNS	TF: 1
periods/NNS	TF: 1
perm/VB	TF: 1
poland/NNP	TF: 1
posted/VBN	TF: 1
power/NN	TF: 1
powers/NNS	TF: 1
privy/VBN	TF: 1
programme/NN	TF: 1
promise/NN	TF: 1
promised/VBD	TF: 2
promises/NNS	TF: 1
pupils/NNS	TF: 1
putin/NNP	TF: 1
rank/NN	TF: 1
reached/VBN	TF: 1
realisation/NN	TF: 1
receives/VBZ	TF: 1
regime/NN	TF: 1
release/NN	TF: 1
remain/VB	TF: 1
repression/NN	TF: 1
resort/NN	TF: 1
respect/NN	TF: 1
right/NN	TF: 1
righteousness/NN	TF: 1
risen/VBN	TF: 1
risked/VBD	TF: 1
russia/NNP	TF: 1
said/VBD	TF: 3
says/VBZ	TF: 3
school/NN	TF: 1
secrets/NNS	TF: 1
security/NN	TF: 1
sent/VBD	TF: 1
service/NN	TF: 2
settled/VBN	TF: 1
settlement/NN	TF: 2
something/NN	TF: 1
sources/NNS	TF: 1
spied/VBD	TF: 1
spies/NNS	TF: 1
spy/NN	TF: 1
spying/VBG	TF: 2
state/NN	TF: 1
status/NN	TF: 1
street/NNP	TF: 1
strike/NN	TF: 4
teacher/NN	TF: 1
thoughts/NNS	TF: 1
told/VBD	TF: 2
took/VBD	TF: 2
traffic/NN	TF: 1
treated/VBN	TF: 1
tribunals/NNS	TF: 1
trust/VB	TF: 1
uk/NNP	TF: 1
united/NNP	TF: 1
victor/NNP	TF: 1
viktor/NNP	TF: 1
vladimir/NNP	TF: 1
was/VBD	TF: 7
way/NN	TF: 1
weapon/NN	TF: 1
week/NN	TF: 3
west/NNP	TF: 1
work/VB	TF: 3
wrung/VBD	TF: 1
yale/NNP	TF: 1
years/NNS	TF: 4
£65,000/NN	TF: 1


(politics54)
according/VBG	TF: 1
add/VB	TF: 1
alternative/NNP	TF: 1
are/VBP	TF: 2
be/VB	TF: 1
being/VBG	TF: 3
bid/NN	TF: 1
boateng/NNP	TF: 1
brown/NNP	TF: 1
budget/NNP	TF: 1
buy/VB	TF: 1
buyer/NN	TF: 1
buyers/NNS	TF: 6
cable/NNP	TF: 3
chief/NNP	TF: 1
commitments/NNS	TF: 1
court/NN	TF: 1
credibility/NN	TF: 1
democrats/NNPS	TF: 3
dems/NNP	TF: 3
do/VBP	TF: 1
duty/NN	TF: 4
election/NN	TF: 1
encourage/VB	TF: 1
explain/VB	TF: 1
facing/VBG	TF: 1
failing/VBG	TF: 1
forms/VBZ	TF: 1
fund/VB	TF: 1
gordon/NNP	TF: 1
growing/VBG	TF: 1
has/VBZ	TF: 1
have/VB	TF: 1
hit/VBN	TF: 1
home-buyers/NNS	TF: 1
house/NN	TF: 2
housing/NN	TF: 2
incomes/NNS	TF: 2
increase/VB	TF: 1
labour/NNP	TF: 2
lib/NNP	TF: 3
liberal/NNP	TF: 2
list/NN	TF: 1
make/VB	TF: 1
market/NN	TF: 3
monday/NNP	TF: 1
mp/NNP	TF: 1
mr/NNP	TF: 2
needed/VBD	TF: 1
net/NN	TF: 1
part/NN	TF: 1
party/NN	TF: 2
paul/NNP	TF: 1
pay/VB	TF: 1
paying/VBG	TF: 1
plan/NN	TF: 2
pledging/VBG	TF: 1
policy/NN	TF: 1
prevent/VB	TF: 1
prices/NNS	TF: 1
promising/VBG	TF: 1
property/NN	TF: 1
proposals/NNS	TF: 1
publish/VB	TF: 1
raise/VB	TF: 1
raising/VBG	TF: 1
said/VBD	TF: 5
saving/NN	TF: 1
say/VB	TF: 1
secretary/NNP	TF: 1
spending/NN	TF: 1
spokesman/NN	TF: 1
squeezed/VBN	TF: 2
stamp/NN	TF: 2
sums/NNS	TF: 1
swept/VBN	TF: 1
target/NN	TF: 1
tax/NN	TF: 3
threshold/NN	TF: 3
time/NN	TF: 4
treasury/NNP	TF: 2
uprate/VB	TF: 1
vince/NNP	TF: 1
were/VBD	TF: 1
wider/NN	TF: 1
win/VBP	TF: 1
£150,000/VB	TF: 2


(politics55)
'm/VBP	TF: 1
a-levels/NNP	TF: 1
absorbing/VBG	TF: 1
abuse/VBP	TF: 1
adheres/VBZ	TF: 1
announce/VB	TF: 1
are/VBP	TF: 4
area/NN	TF: 1
areas/NNS	TF: 2
argued/VBD	TF: 1
asked/VBN	TF: 1
bbc/NNP	TF: 2
be/VB	TF: 1
been/VBN	TF: 1
behaviour/NN	TF: 2
being/VBG	TF: 1
beliefs/NNS	TF: 1
blunkett/NNP	TF: 1
breakfast/NNP	TF: 1
build/VB	TF: 1
cabinet/NNP	TF: 2
cases/NNS	TF: 1
catholic/NNP	TF: 2
children/NNS	TF: 3
claims/NNS	TF: 1
classes/NNS	TF: 2
classroom/NN	TF: 3
collins/NNP	TF: 1
comments/NNS	TF: 1
commit/VBP	TF: 1
concerned/VBN	TF: 2
confirmed/VBD	TF: 1
conservatives/NNPS	TF: 1
contraception/NN	TF: 1
controversy/NN	TF: 1
critics/NNS	TF: 1
david/NNP	TF: 1
dei/NNP	TF: 3
denied/VBD	TF: 2
development/NN	TF: 1
did/VBD	TF: 1
diploma/NN	TF: 1
discipline/NN	TF: 3
disruption/NN	TF: 2
distinguish/VB	TF: 1
ditch/VB	TF: 1
do/VBP	TF: 1
drive/NN	TF: 1
drugs/NNS	TF: 1
education/NN	TF: 1
education/NNP	TF: 1
election/NN	TF: 1
entered/VBD	TF: 1
entitled/VBN	TF: 1
exclude/VB	TF: 1
excluding/VBG	TF: 1
existing/VBG	TF: 1
expected/VBN	TF: 1
faith/NN	TF: 1
forced/VBN	TF: 1
fortnight/NN	TF: 1
frost/NNP	TF: 1
gcses/NNP	TF: 1
get/VB	TF: 1
god/NNP	TF: 1
goes/VBZ	TF: 1
government/NN	TF: 2
group/NN	TF: 1
had/VBD	TF: 1
has/VBZ	TF: 3
have/VB	TF: 1
have/VBP	TF: 6
head/NN	TF: 2
health/NN	TF: 1
home/NNP	TF: 1
idea/NN	TF: 1
impress/VB	TF: 1
improving/VBG	TF: 1
is/VBZ	TF: 8
issue/NN	TF: 1
issue/VB	TF: 1
issues/NNS	TF: 1
jobs/NNS	TF: 1
kelly/NNP	TF: 8
latin/NNP	TF: 1
lets/VBZ	TF: 1
level/NN	TF: 2
life/NN	TF: 1
like/VB	TF: 1
links/NNS	TF: 1
made/VBN	TF: 3
make/VB	TF: 2
matters/NNS	TF: 1
means/VBZ	TF: 1
meant/NN	TF: 2
member/NN	TF: 1
members/NNS	TF: 1
mind/NN	TF: 1
minister/NN	TF: 3
month/NN	TF: 1
movement/NN	TF: 1
ms/NNP	TF: 5
one/NNP	TF: 1
opus/NNP	TF: 3
organisation/NN	TF: 1
parents/NNS	TF: 3
people/NNS	TF: 1
persistent/VBN	TF: 1
place/NN	TF: 1
plans/NNS	TF: 2
policies/NNS	TF: 1
politicians/NNS	TF: 1
power/NN	TF: 1
powers/NNS	TF: 1
priority/NN	TF: 1
problems/NNS	TF: 1
progress/NN	TF: 2
provide/VB	TF: 1
provision/NN	TF: 2
provoked/VBN	TF: 1
pupils/NNS	TF: 5
put/VB	TF: 1
qualifications/NNS	TF: 1
received/VBD	TF: 1
recommended/VBD	TF: 1
reforms/NNS	TF: 1
refuse/NN	TF: 1
refuse/VB	TF: 1
reject/VBP	TF: 1
remove/VB	TF: 2
report/NN	TF: 1
reports/NNS	TF: 1
reshuffle/NN	TF: 1
resignation/NN	TF: 1
respect/VB	TF: 1
response/NN	TF: 1
responsibility/NN	TF: 2
review/NN	TF: 1
run-up/NN	TF: 1
ruth/NNP	TF: 2
said/VBD	TF: 3
say/VBP	TF: 1
school/NN	TF: 4
schools/NNS	TF: 2
secretary/NN	TF: 1
secretary/NNP	TF: 2
see/VB	TF: 1
sell/VBP	TF: 1
serve/VB	TF: 1
structures/NNS	TF: 1
suggested/VBN	TF: 1
support/NN	TF: 2
support/VB	TF: 1
tackled/VBN	TF: 1
tackling/VBG	TF: 1
taking/VBG	TF: 1
talk/NN	TF: 1
talks/NNS	TF: 1
teacher/NN	TF: 1
teachers/NNP	TF: 1
teachers/NNS	TF: 5
teachings/NNS	TF: 1
thought/VBN	TF: 1
tim/NNP	TF: 1
told/VBD	TF: 2
tolerance/NN	TF: 1
tomlinson/NNP	TF: 2
took/VBD	TF: 1
tory/NNP	TF: 1
trails/VBZ	TF: 1
violence/NN	TF: 1
wants/VBZ	TF: 1
was/VBD	TF: 1
were/VBD	TF: 1
work/NNP	TF: 1
working/VBG	TF: 1
worried/VBN	TF: 1
zero/NN	TF: 1


(politics56)
%/NN	TF: 1
'improving/VBG	TF: 1
access/NN	TF: 1
accused/VBD	TF: 1
added/VBD	TF: 2
affect/VBP	TF: 1
age/NN	TF: 1
aimed/VBN	TF: 1
approach/NN	TF: 1
approaches/VBZ	TF: 1
are/VBP	TF: 4
australia/NNP	TF: 1
average/NN	TF: 1
backgrounds/NNS	TF: 1
bangladeshi/NNP	TF: 1
based/VBN	TF: 1
be/VB	TF: 6
been/VBN	TF: 1
being/VBG	TF: 1
bell/NNP	TF: 2
belonging/NN	TF: 1
birthday/NN	TF: 1
boss/NN	TF: 1
britain/NNP	TF: 3
called/VBN	TF: 1
caribbean/NNP	TF: 1
celebrating/VBG	TF: 1
census/NNP	TF: 1
ceremonies/NNS	TF: 2
charles/NNP	TF: 1
chief/NN	TF: 1
citizenship/NN	TF: 2
citizenship/NNP	TF: 2
clarke/NNP	TF: 3
cohesion/NNP	TF: 1
coming/VBG	TF: 1
comments/NNS	TF: 1
commitment/NN	TF: 1
communities/NNS	TF: 2
community/NNP	TF: 1
council/NNP	TF: 1
david/NNP	TF: 1
described/VBD	TF: 1
designed/VBN	TF: 1
disadvantaged/VBN	TF: 1
disease/NN	TF: 1
doing/VBG	TF: 2
downing/NNP	TF: 1
drilling/VBG	TF: 1
earn/VBZ	TF: 1
earnings/NNS	TF: 1
education/NN	TF: 2
employment/NN	TF: 1
encouraged/VBN	TF: 1
encouraging/VBG	TF: 1
equality/NNP	TF: 1
event/NN	TF: 1
example/NN	TF: 1
exclusion/NN	TF: 1
extremism/NN	TF: 1
failing/VBG	TF: 1
feel/VB	TF: 1
find/VB	TF: 1
focus/VB	TF: 1
focusing/VBG	TF: 1
follows/VBZ	TF: 1
gain/VB	TF: 1
gain/VBP	TF: 1
government/NN	TF: 3
group/NN	TF: 1
groups/NNS	TF: 2
had/VBD	TF: 1
has/VBZ	TF: 1
healthcare/VB	TF: 1
heart/NN	TF: 1
heritage/NN	TF: 1
highlighted/VBD	TF: 1
home/NN	TF: 1
home/NNP	TF: 3
housing/NN	TF: 1
idea/NN	TF: 1
identify/VB	TF: 1
identities/NNS	TF: 1
incidence/NN	TF: 1
independence/NN	TF: 1
initiative/NN	TF: 1
initiatives/NNS	TF: 1
inspection/NN	TF: 1
introduced/VBN	TF: 1
is/VBZ	TF: 4
islamic/NNP	TF: 1
issues/NNS	TF: 3
launch/NN	TF: 1
launched/VBN	TF: 1
launching/VBG	TF: 1
learn/VB	TF: 1
lessons/NNS	TF: 1
made/VBN	TF: 1
members/NNS	TF: 1
minorities/NNS	TF: 2
minority/NN	TF: 4
monday/NNP	TF: 1
move/NN	TF: 1
mr/NNP	TF: 3
muslim/NNP	TF: 1
nation/NN	TF: 1
needs/NNS	TF: 1
obligations/NNS	TF: 1
october/NNP	TF: 1
office/NNP	TF: 3
officials/NNS	TF: 1
ofsted/VBN	TF: 1
opportunity/NNP	TF: 1
origin/NN	TF: 2
outcome/NN	TF: 1
outperforming/VBG	TF: 1
overhaul/NN	TF: 1
pakistani/NNP	TF: 1
parents/NNS	TF: 1
part/NN	TF: 3
people/NNS	TF: 8
pilot/NN	TF: 1
place/NN	TF: 1
population/NN	TF: 1
problems/NNS	TF: 1
programmes/NNS	TF: 1
progress/NN	TF: 1
promote/VB	TF: 1
pupils/NNS	TF: 1
race/NN	TF: 2
race/NNP	TF: 1
racism/NN	TF: 1
reaching/VBG	TF: 1
recognising/VBG	TF: 1
represents/VBZ	TF: 1
respond/VB	TF: 1
rise/NN	TF: 1
role/NN	TF: 1
row/NN	TF: 1
said/VBD	TF: 7
say/VB	TF: 1
say/VBP	TF: 1
scheme/NN	TF: 1
school/NN	TF: 1
schools/NNS	TF: 3
secretary/NN	TF: 1
segregation/NN	TF: 1
sense/NN	TF: 1
sets/VBZ	TF: 1
society/NN	TF: 2
society/NNP	TF: 1
sorts/NNS	TF: 1
specifics/NNS	TF: 1
spokesman/NN	TF: 3
start/VB	TF: 1
started/VBD	TF: 1
strategy/NN	TF: 2
strategy/NNP	TF: 2
street/NNP	TF: 1
strengthening/VBG	TF: 1
succeed/VB	TF: 1
suffer/VB	TF: 1
